"State_Abbrev","year","State_Name","pop_millions","percapita_health_spending_thousands","medicaid_enroll_percapita","prev2years_drugusecalc","prev2years_aud","prev2years_marijuana","Gender_Male","Ethnicity_HispanicorLatino","Race_White","Insurance_Uninsured","Unemployment","Income","Forprofit","Government","Nonprofit","count_tx_total","profit_type","OTP_status","count_tx"
"IL","2023","Illinois",12.64226,NA,NA,1.35363245938399,10.8801069142933,17.1175084627749,49.4122443990445,18.9907893335046,76.0233580290316,NA,4.5,87820,196,41,366,603,"Government","NotOTP",32
"IL","2023","Illinois",12.64226,NA,NA,1.35363245938399,10.8801069142933,17.1175084627749,49.4122443990445,18.9907893335046,76.0233580290316,NA,4.5,87820,196,41,366,603,"Nonprofit","NotOTP",320
"IL","2023","Illinois",12.64226,NA,NA,1.35363245938399,10.8801069142933,17.1175084627749,49.4122443990445,18.9907893335046,76.0233580290316,NA,4.5,87820,196,41,366,603,"Forprofit","OTP",37
"IL","2023","Illinois",12.64226,NA,NA,1.35363245938399,10.8801069142933,17.1175084627749,49.4122443990445,18.9907893335046,76.0233580290316,NA,4.5,87820,196,41,366,603,"Government","OTP",9
"IL","2023","Illinois",12.64226,NA,NA,1.35363245938399,10.8801069142933,17.1175084627749,49.4122443990445,18.9907893335046,76.0233580290316,NA,4.5,87820,196,41,366,603,"Nonprofit","OTP",46
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Forprofit","NotOTP",66
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Government","NotOTP",9
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Nonprofit","NotOTP",175
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Forprofit","OTP",10
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Nonprofit","OTP",1
"IN","2015","Indiana",6.611442,8.368,0.182108532450258,0.82355,7.0967,7.6377,48.659320471975,5.13848401619798,87.686185426108,9.9,4.8,65310,76,11,176,263,"Government","OTP",2
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Forprofit","NotOTP",68
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Government","NotOTP",9
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Nonprofit","NotOTP",175
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Forprofit","OTP",10
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Nonprofit","OTP",1
"IN","2016","Indiana",6.637898,8.776,0.2048841365143,0.8067,6.3019,8.7862,48.659320471975,5.13848401619798,87.686185426108,8.1,4.4,69850,78,11,176,265,"Government","OTP",2
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Forprofit","NotOTP",106
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Government","NotOTP",9
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Nonprofit","NotOTP",178
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Forprofit","OTP",9
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Nonprofit","OTP",1
"IN","2017","Indiana",6.662068,9.015,0.21314702882048,0.9378,5.7154,8.9138,48.659320471975,5.13848401619798,87.686185426108,8.4,3.5,71920,115,11,179,305,"Government","OTP",2
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Forprofit","NotOTP",135
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Government","NotOTP",12
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Nonprofit","NotOTP",208
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Forprofit","OTP",10
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Nonprofit","OTP",1
"IN","2018","Indiana",6.698481,9.297,0.206763294543942,1.37305,5.6311,9.5877,48.659320471975,5.13848401619798,87.686185426108,8.5,3.4,71850,145,14,209,368,"Government","OTP",2
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Forprofit","NotOTP",156
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Government","NotOTP",9
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Nonprofit","NotOTP",212
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Forprofit","OTP",11
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Nonprofit","OTP",3
"IN","2019","Indiana",6.73101,9.927,0.205466935868466,1.4187,5.1521,10.5726,48.7458528160166,5.98213550551327,86.2119076610415,8.8,3.3,78840,167,11,215,393,"Government","OTP",2
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Forprofit","NotOTP",170
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Government","NotOTP",10
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Nonprofit","NotOTP",216
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Forprofit","OTP",13
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Nonprofit","OTP",5
"IN","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,12,221,416,"Government","OTP",2
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Forprofit","NotOTP",152
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Government","NotOTP",20
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Nonprofit","NotOTP",254
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Forprofit","OTP",24
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Government","OTP",3
"IN","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,23,271,470,"Nonprofit","OTP",17
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Forprofit","NotOTP",157
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Government","NotOTP",18
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Nonprofit","NotOTP",240
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Forprofit","OTP",27
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Government","OTP",2
"IN","2022","Indiana",6.844545,NA,NA,1.02145,6.0019,11.9846,49.6922232383638,7.92837796722014,83.9589189989751,6.8,3.1,72810,184,20,257,461,"Nonprofit","OTP",17
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Forprofit","NotOTP",196
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Government","NotOTP",8
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Nonprofit","NotOTP",242
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Forprofit","OTP",31
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Government","OTP",3
"IN","2023","Indiana",6.880131,NA,NA,0.986469633489518,10.8430315748601,13.0832087047056,49.6119538357894,8.77398046894297,83.6971938587033,NA,3.4,76910,227,11,257,495,"Nonprofit","OTP",15
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Forprofit","NotOTP",65
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Government","NotOTP",33
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Nonprofit","NotOTP",102
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Forprofit","OTP",7
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Nonprofit","OTP",1
"KS","2015","Kansas",2.910717,7.634,0.126429329955471,0.8494,7.9213,6.393,49.2608219746287,8.90834303095943,88.4492631724488,9.3,4.2,68930,72,33,103,208,"Government","OTP",NA
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Forprofit","NotOTP",62
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Government","NotOTP",30
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Nonprofit","NotOTP",102
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Forprofit","OTP",7
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Nonprofit","OTP",NA
"KS","2016","Kansas",2.912977,7.845,0.137316566522839,0.6987,6.3657,7.3762,49.2608219746287,8.90834303095943,88.4492631724488,8.4,4,70740,69,30,102,201,"Government","OTP",NA
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Forprofit","NotOTP",54
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Government","NotOTP",22
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Nonprofit","NotOTP",98
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Forprofit","OTP",7
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Nonprofit","OTP",1
"KS","2017","Kansas",2.910892,8.06,0.130887714143981,0.7953,5.3825,6.9999,49.2608219746287,8.90834303095943,88.4492631724488,8.5,3.6,69630,61,22,99,182,"Government","OTP",NA
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Forprofit","NotOTP",52
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Government","NotOTP",29
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Nonprofit","NotOTP",90
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Forprofit","OTP",7
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Nonprofit","OTP",1
"KS","2018","Kansas",2.912748,8.381,0.128744402193393,1.00875,5.8711,6.7791,49.2608219746287,8.90834303095943,88.4492631724488,8.7,3.3,76700,59,29,91,179,"Government","OTP",NA
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Forprofit","NotOTP",52
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Government","NotOTP",28
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Nonprofit","NotOTP",91
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Forprofit","OTP",6
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Nonprofit","OTP",2
"KS","2019","Kansas",2.912635,8.745,0.124972748044297,1.0022,5.4972,6.5446,49.3554578501453,10.1526242525491,87.4689193381639,9.2,3.2,86470,58,28,93,179,"Government","OTP",NA
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Forprofit","NotOTP",48
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Government","NotOTP",26
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Nonprofit","NotOTP",89
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Forprofit","OTP",5
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Nonprofit","OTP",2
"KS","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,26,91,170,"Government","OTP",NA
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Forprofit","NotOTP",35
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Government","NotOTP",26
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Nonprofit","NotOTP",92
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Forprofit","OTP",6
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Government","OTP",NA
"KS","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,94,161,"Nonprofit","OTP",2
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Forprofit","NotOTP",39
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Government","NotOTP",23
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Nonprofit","NotOTP",99
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Forprofit","OTP",9
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Government","OTP",NA
"KS","2022","Kansas",2.937324,NA,NA,1.3751,5.544,7.7502,50.2342406754847,13.0410431881245,85.8539059973103,8.7,2.7,75950,48,23,101,172,"Nonprofit","OTP",2
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Forprofit","NotOTP",34
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Government","NotOTP",21
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Nonprofit","NotOTP",76
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Forprofit","OTP",9
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Government","OTP",NA
"KS","2023","Kansas",2.9515,NA,NA,0.865355861898732,11.4321415668373,12.8907537811907,50.1484418199885,13.7240498873338,85.8510970411617,NA,2.9,84830,43,21,78,142,"Nonprofit","OTP",2
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Forprofit","NotOTP",132
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Government","NotOTP",7
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Nonprofit","NotOTP",181
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Forprofit","OTP",12
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Nonprofit","OTP",1
"KY","2015","Kentucky",4.429126,8.306,0.278836050272672,1.1076,5.8569,6.8634,48.6794732939896,2.70292198452666,89.6173796107502,6.1,5.3,53250,144,8,182,334,"Government","OTP",1
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Forprofit","NotOTP",156
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Government","NotOTP",7
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Nonprofit","NotOTP",185
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Forprofit","OTP",13
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Nonprofit","OTP",1
"KY","2016","Kentucky",4.440306,8.611,0.293673454036726,1.13925,5.947,7.1327,48.6794732939896,2.70292198452666,89.6173796107502,5.2,5.1,56500,169,8,186,363,"Government","OTP",1
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Forprofit","NotOTP",154
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Government","NotOTP",5
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Nonprofit","NotOTP",185
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Forprofit","OTP",13
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Nonprofit","OTP",1
"KY","2017","Kentucky",4.45559,8.959,0.30299017638517,1.13265,5.7121,7.1139,48.6794732939896,2.70292198452666,89.6173796107502,5.5,4.8,60790,167,6,186,359,"Government","OTP",1
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Forprofit","NotOTP",182
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Government","NotOTP",6
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Nonprofit","NotOTP",203
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Forprofit","OTP",25
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Nonprofit","OTP",1
"KY","2018","Kentucky",4.464273,9.332,0.296128843374946,1.05495,5.2802,7.946,48.6794732939896,2.70292198452666,89.6173796107502,5.6,4.2,65440,207,7,204,418,"Government","OTP",1
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Forprofit","NotOTP",202
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Government","NotOTP",4
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Nonprofit","NotOTP",216
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Forprofit","OTP",25
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Nonprofit","OTP",1
"KY","2019","Kentucky",4.472345,9.744,0.286426919211286,1.14105,4.9593,8.4228,48.6862027573206,3.13459014894998,88.6587004844471,6.4,4.1,65800,227,5,217,449,"Government","OTP",1
"KY","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,5,221,477,"Forprofit","NotOTP",226
"KY","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,5,221,477,"Government","NotOTP",4
"KY","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,5,221,477,"Nonprofit","NotOTP",220
"KY","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,5,221,477,"Forprofit","OTP",25
"KY","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,5,221,477,"Nonprofit","OTP",1
